file,label,normalized_digits,font,font_source,split
test/001553.png,619.65,61965,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001554.png,20280217,20280217,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001555.png,"¥863,967",863967,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001556.png,"¥912,536",912536,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001557.png,2026/03/13,20260313,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001558.png,38225,38225,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001559.png,"213,675",213675,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,test
test/001560.png,962.71,96271,C:\Windows\Fonts\consola.ttf,windows-surrogate,test
test/001561.png,440-064,440064,C:\Windows\Fonts\arial.ttf,windows-surrogate,test
test/001562.png,20350912,20350912,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001563.png,431-339,431339,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001564.png,"785,757",785757,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001565.png,2032/09/14,20320914,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001566.png,525.36,52536,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001567.png,01-8523,018523,C:\Windows\Fonts\arial.ttf,windows-surrogate,test
test/001568.png,07:33,0733,C:\Windows\Fonts\consola.ttf,windows-surrogate,test
test/001569.png,816-950,816950,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001570.png,20311213,20311213,C:\Windows\Fonts\cour.ttf,windows-surrogate,test
test/001571.png,544-067,544067,C:\Windows\Fonts\consola.ttf,windows-surrogate,test
test/001572.png,4,4,C:\Windows\Fonts\arial.ttf,windows-surrogate,test
test/001573.png,20200813,20200813,C:\Windows\Fonts\cour.ttf,windows-surrogate,test
test/001574.png,2022/09/21,20220921,C:\Windows\Fonts\consola.ttf,windows-surrogate,test
test/001575.png,2035/09/10,20350910,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001576.png,16:27,1627,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001577.png,20:55,2055,C:\Windows\Fonts\consola.ttf,windows-surrogate,test
test/001578.png,0055484563,0055484563,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001579.png,24.47,2447,C:\Windows\Fonts\arial.ttf,windows-surrogate,test
test/001580.png,274.27,27427,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001581.png,682.33,68233,C:\Windows\Fonts\arial.ttf,windows-surrogate,test
test/001582.png,20321201,20321201,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001583.png,720.50,72050,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001584.png,2027/04/09,20270409,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,test
test/001585.png,06-7544,067544,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001586.png,18:05,1805,C:\Windows\Fonts\cour.ttf,windows-surrogate,test
test/001587.png,53-9403,539403,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001588.png,"626,724",626724,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001589.png,2032/11/02,20321102,C:\Windows\Fonts\cour.ttf,windows-surrogate,test
test/001590.png,"￥664,305",664305,C:\Windows\Fonts\arial.ttf,windows-surrogate,test
test/001591.png,"154,775",154775,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001592.png,18:32,1832,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,test
test/001593.png,102.77,10277,C:\Windows\Fonts\arial.ttf,windows-surrogate,test
test/001594.png,863.25,86325,C:\Windows\Fonts\consolab.ttf,windows-surrogate,test
test/001595.png,401.12,40112,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,test
test/001596.png,"567,866",567866,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,test
test/001597.png,382.21,38221,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
test/001598.png,48-9625,489625,C:\Windows\Fonts\bahnschrift.ttf,windows-surrogate,test
test/001599.png,594.91,59491,C:\Windows\Fonts\courbd.ttf,windows-surrogate,test
